REFSEQ	parent
XM_014907680	FBgn0089319
XM_014907681	FBgn0089319
XM_014907682	FBgn0089319
XM_014907683	FBgn0089319
XM_001958945	FBgn0089320
XM_001958941	FBgn0089321
XM_014907684	FBgn0089321
XM_001958940	FBgn0089322
XM_001958939	FBgn0089323
XM_001958938	FBgn0089324
XM_001958937	FBgn0089325
XM_001958936	FBgn0089326
XM_014907685	FBgn0089326
XM_014907686	FBgn0089326
XM_001958934	FBgn0089327
XM_001958930	FBgn0089329
XM_001958927	FBgn0089330
XM_001953420	FBgn0089331
XM_014904086	FBgn0089331
XM_014904085	FBgn0089331
XM_001958926	FBgn0089332
XM_001958924	FBgn0089333
XM_001958922	FBgn0089334
XM_001958920	FBgn0089335
XM_014907687	FBgn0089336
XM_001958918	FBgn0089336
XM_001958917	FBgn0089337
XM_001958916	FBgn0089338
XM_001958915	FBgn0089339
XM_001958913	FBgn0089340
XM_001958910	FBgn0089341
XM_001958907	FBgn0089342
XM_001958906	FBgn0089343
XM_014907688	FBgn0089343
XM_001958905	FBgn0089344
XM_014907689	FBgn0089344
XM_001958903	FBgn0089345
XM_014907690	FBgn0089345
XM_001958900	FBgn0089346
XM_001958898	FBgn0089347
XM_014907691	FBgn0089347
XM_001958897	FBgn0089348
XM_014907692	FBgn0089348
XM_014907693	FBgn0089348
XM_001958895	FBgn0089349
XM_001958894	FBgn0089350
XM_014907694	FBgn0089350
XM_001958891	FBgn0089351
XM_001958890	FBgn0089352
XM_001958889	FBgn0089353
XM_001958886	FBgn0089354
XM_001958883	FBgn0089355
XM_014907695	FBgn0089355
XM_014907696	FBgn0089356
XM_014907697	FBgn0089356
XM_014907698	FBgn0089356
XM_001958881	FBgn0089356
XM_001958878	FBgn0089357
XM_001958877	FBgn0089358
XM_001958876	FBgn0089359
XM_001958875	FBgn0089360
XM_001958872	FBgn0089361
XM_001958871	FBgn0089363
XM_001958870	FBgn0089364
XM_014907699	FBgn0089364
XM_001958866	FBgn0089365
XM_001958865	FBgn0089366
XM_001958864	FBgn0089367
XM_014907700	FBgn0089367
XM_001958863	FBgn0089368
XM_001958862	FBgn0089369
XM_001958860	FBgn0089370
XM_001958859	FBgn0089371
XM_001958858	FBgn0089372
XM_001958857	FBgn0089373
XM_001958856	FBgn0089374
XM_001958855	FBgn0089375
XM_001958854	FBgn0089376
XM_001958849	FBgn0089377
XM_014907701	FBgn0089377
XM_014907702	FBgn0089377
XM_001958847	FBgn0089378
XM_001958846	FBgn0089379
XM_001958845	FBgn0089380
XM_001958839	FBgn0089382
XM_014907703	FBgn0089382
XM_001958836	FBgn0089384
XM_001958835	FBgn0089385
XM_001958833	FBgn0089386
XM_001958827	FBgn0089388
XM_001958818	FBgn0089389
XM_001958817	FBgn0089390
XM_001958815	FBgn0089391
XM_001958812	FBgn0089392
XM_001958811	FBgn0089393
XM_001958810	FBgn0089394
XM_001958808	FBgn0089395
XM_014907704	FBgn0089395
XM_001958807	FBgn0089396
XM_001958805	FBgn0089397
XM_001958803	FBgn0089398
XM_001958802	FBgn0089399
XM_001958801	FBgn0089400
XM_001958799	FBgn0089401
XM_001958790	FBgn0089402
XM_001958789	FBgn0089403
XM_001958786	FBgn0089404
XM_001958783	FBgn0089405
XM_014907705	FBgn0089406
XM_001958781	FBgn0089406
XM_001958780	FBgn0089407
XM_001958779	FBgn0089408
XM_001958777	FBgn0089409
XM_001958775	FBgn0089410
XM_014907706	FBgn0089410
XM_014907707	FBgn0089410
XM_014907708	FBgn0089410
XM_014907709	FBgn0089410
XM_014907710	FBgn0089410
XM_001958774	FBgn0089411
XM_001958773	FBgn0089412
XM_001958771	FBgn0089413
XM_001958768	FBgn0089414
XM_001958765	FBgn0089416
XM_001958762	FBgn0089417
XM_001958761	FBgn0089418
XM_014907711	FBgn0089418
XM_001958758	FBgn0089420
XM_014907712	FBgn0089420
XM_014907713	FBgn0089420
XM_014907714	FBgn0089420
XM_014907715	FBgn0089420
XM_001958757	FBgn0089421
XM_001958755	FBgn0089422
XM_001958754	FBgn0089423
XM_014907716	FBgn0089423
XM_001958752	FBgn0089424
XM_014907717	FBgn0089425
XM_001958750	FBgn0089425
XM_014907718	FBgn0089425
XM_001958747	FBgn0089426
XM_001958745	FBgn0089427
XM_001958744	FBgn0089428
XM_014907719	FBgn0089428
XM_014907720	FBgn0089428
XM_014907721	FBgn0089428
XM_014907722	FBgn0089428
XM_014907723	FBgn0089428
XM_001958743	FBgn0089429
XM_001958742	FBgn0089430
XM_001958735	FBgn0089431
XM_014907724	FBgn0089431
XM_001958732	FBgn0089432
XM_001958731	FBgn0089433
XM_014907725	FBgn0089433
XM_001958729	FBgn0089434
XM_001958727	FBgn0089435
XM_001958723	FBgn0089436
XM_001958722	FBgn0089437
XM_001958720	FBgn0089438
XM_001958717	FBgn0089439
XM_001958716	FBgn0089440
XM_001958715	FBgn0089441
XM_001958714	FBgn0089442
XM_001958713	FBgn0089443
XM_001958712	FBgn0089444
XM_001958709	FBgn0089445
XM_001958708	FBgn0089446
XM_001958706	FBgn0089447
XM_001958704	FBgn0089448
XM_001958701	FBgn0089451
XM_014907726	FBgn0089451
XM_014907727	FBgn0089451
XM_014907728	FBgn0089451
XM_001958700	FBgn0089452
XM_001958698	FBgn0089454
XM_001958697	FBgn0089455
XM_001958696	FBgn0089456
XM_014907729	FBgn0089456
XM_001958694	FBgn0089457
XM_001958692	FBgn0089458
XM_001958691	FBgn0089459
XM_001958690	FBgn0089460
XM_014907730	FBgn0089460
XM_001958689	FBgn0089461
XM_001958687	FBgn0089462
XM_001958686	FBgn0089463
XM_001958683	FBgn0089464
XM_001958676	FBgn0089466
XM_001958675	FBgn0089467
XM_001958674	FBgn0089468
XM_001958673	FBgn0089469
XM_001958672	FBgn0089470
XM_001958668	FBgn0089471
XM_001958667	FBgn0089472
XM_014907731	FBgn0089472
XM_014907732	FBgn0089472
XM_014907733	FBgn0089472
XM_014907734	FBgn0089472
XM_014907735	FBgn0089472
XM_001958664	FBgn0089473
XM_001958661	FBgn0089474
XM_001958658	FBgn0089476
XM_001958656	FBgn0089477
XM_001958655	FBgn0089478
XM_014907736	FBgn0089480
XM_001958651	FBgn0089480
XM_001958649	FBgn0089481
XM_001958646	FBgn0089482
XM_001958645	FBgn0089483
XM_001958642	FBgn0089484
XM_014907737	FBgn0089484
XM_014907738	FBgn0089484
XM_014907739	FBgn0089484
XM_014907740	FBgn0089484
XM_014907741	FBgn0089484
XM_001958640	FBgn0089485
XM_014907742	FBgn0089485
XM_014907743	FBgn0089485
XM_014907744	FBgn0089485
XM_014907745	FBgn0089485
XM_014907746	FBgn0089485
XM_001958639	FBgn0089486
XM_001958635	FBgn0089487
XM_001958630	FBgn0089488
XM_001958629	FBgn0089489
XM_014907747	FBgn0089489
XM_014907748	FBgn0089489
XM_001958628	FBgn0089490
XM_014907749	FBgn0089490
XM_001958626	FBgn0089491
XM_001958624	FBgn0089492
XM_001958623	FBgn0089493
XM_001958620	FBgn0089494
XM_001958619	FBgn0089495
XM_001958618	FBgn0089496
XM_001958616	FBgn0089497
XM_001958614	FBgn0089498
XM_001958612	FBgn0089499
XM_014907750	FBgn0089499
XM_014907751	FBgn0089499
XM_014907752	FBgn0089499
XM_014907753	FBgn0089499
XM_014907754	FBgn0089499
XM_014907755	FBgn0089499
XM_001958610	FBgn0089500
XM_001958609	FBgn0089501
XM_014907756	FBgn0089501
XM_014907757	FBgn0089501
XM_014907758	FBgn0089504
XM_014907759	FBgn0089504
XM_014907760	FBgn0089504
XM_014907761	FBgn0089504
XM_014907762	FBgn0089504
XM_001958601	FBgn0089506
XM_014907763	FBgn0089506
XM_014907764	FBgn0089507
XM_014907765	FBgn0089507
XM_014907766	FBgn0089507
XM_014907767	FBgn0089507
XM_014907768	FBgn0089507
XM_014907769	FBgn0089507
XM_014907770	FBgn0089507
XM_014907771	FBgn0089507
XM_014907772	FBgn0089507
XM_014907773	FBgn0089507
XM_014907774	FBgn0089507
XM_001958597	FBgn0089507
XM_014907775	FBgn0089507
XM_014907776	FBgn0089507
XM_001958595	FBgn0089511
XM_001958594	FBgn0089512
XM_001958589	FBgn0089513
XM_001958587	FBgn0089514
XM_001958585	FBgn0089515
XM_001958582	FBgn0089518
XM_001958580	FBgn0089519
XM_014907777	FBgn0089519
XM_001958577	FBgn0089520
XM_014907778	FBgn0089520
XM_001958576	FBgn0089521
XM_001958575	FBgn0089522
XM_001958574	FBgn0089523
XM_001958573	FBgn0089526
XM_014907779	FBgn0089526
XM_001958578	FBgn0089527
XM_001958579	FBgn0089528
XM_001958581	FBgn0089529
XM_001958588	FBgn0089531
XM_014907780	FBgn0089532
XM_001958591	FBgn0089533
XM_001958593	FBgn0089535
XM_014907781	FBgn0089535
XM_014907782	FBgn0089535
XM_014907783	FBgn0089535
XM_001958596	FBgn0089536
XM_014907784	FBgn0089537
XM_014907785	FBgn0089538
XM_001958608	FBgn0089540
XM_014907786	FBgn0089540
XM_014907787	FBgn0089540
XM_014907788	FBgn0089540
XM_001958611	FBgn0089541
XM_001958613	FBgn0089542
XM_001958615	FBgn0089543
XM_001958617	FBgn0089544
XM_001958621	FBgn0089545
XM_001958622	FBgn0089546
XM_001958625	FBgn0089547
XM_014907789	FBgn0089547
XM_001958627	FBgn0089548
XM_001958631	FBgn0089549
XM_001958633	FBgn0089550
XM_014907790	FBgn0089550
XM_014907791	FBgn0089550
XM_014907792	FBgn0089550
XM_014907793	FBgn0089550
XM_014907794	FBgn0089550
XM_014907795	FBgn0089550
XM_014907796	FBgn0089550
XM_014907797	FBgn0089550
XM_001958634	FBgn0089551
XM_001958636	FBgn0089552
XM_001958637	FBgn0089553
XM_014907798	FBgn0089554
XM_014907799	FBgn0089554
XM_014907800	FBgn0089554
XM_014907801	FBgn0089554
XM_001958638	FBgn0089554
XM_014907802	FBgn0089554
XM_001958641	FBgn0089555
XM_001958644	FBgn0089556
XM_001958647	FBgn0089557
XM_014907803	FBgn0089557
XM_014907804	FBgn0089557
XM_001958648	FBgn0089558
XM_001958653	FBgn0089560
XM_001958657	FBgn0089561
XM_014907805	FBgn0089561
XM_001958663	FBgn0089563
XM_001958665	FBgn0089564
XM_014907806	FBgn0089564
XM_001958666	FBgn0089565
XM_014907807	FBgn0089565
XM_001958669	FBgn0089566
XM_001958670	FBgn0089567
XM_001958671	FBgn0089568
XM_001958677	FBgn0089569
XM_001958678	FBgn0089570
XM_001958681	FBgn0089572
XM_001958682	FBgn0089573
XM_001958684	FBgn0089574
XM_001958685	FBgn0089575
XM_001958688	FBgn0089576
XM_001958693	FBgn0089577
XM_001958695	FBgn0089578
XM_001958705	FBgn0089579
XM_001958707	FBgn0089580
XM_001958710	FBgn0089581
XM_001958711	FBgn0089582
XM_001958718	FBgn0089583
XM_001958719	FBgn0089584
XM_001958724	FBgn0089586
XM_001958725	FBgn0089587
XM_001958726	FBgn0089588
XM_001958728	FBgn0089589
XM_001958733	FBgn0089591
XM_001958737	FBgn0089592
XM_001958738	FBgn0089593
XM_014907808	FBgn0089593
XM_001958739	FBgn0089594
XM_014907809	FBgn0089594
XM_014907810	FBgn0089594
XM_014907811	FBgn0089594
XM_014907812	FBgn0089594
XM_001958740	FBgn0089595
XM_001958741	FBgn0089596
XM_001958746	FBgn0089597
XM_014907813	FBgn0089597
XM_001958748	FBgn0089598
XM_001958749	FBgn0089599
XM_001958751	FBgn0089600
XM_001958753	FBgn0089601
XM_001958756	FBgn0089602
XM_001958763	FBgn0089603
XM_014907814	FBgn0089603
XM_014907815	FBgn0089603
XM_014907816	FBgn0089603
XM_014907817	FBgn0089603
XM_014907818	FBgn0089604
XM_001958769	FBgn0089605
XM_014907819	FBgn0089605
XM_014907820	FBgn0089605
XM_001958770	FBgn0089606
XM_001958772	FBgn0089607
XM_001958776	FBgn0089608
XM_001958778	FBgn0089609
XM_001958782	FBgn0089610
XM_001958784	FBgn0089611
XM_001958785	FBgn0089612
XM_001958788	FBgn0089614
XM_014907821	FBgn0089614
XM_001958792	FBgn0089616
XM_001958793	FBgn0089617
XM_001958796	FBgn0089618
XM_001958798	FBgn0089620
XM_014907822	FBgn0089620
XM_001958800	FBgn0089621
XM_001958804	FBgn0089622
XM_001958806	FBgn0089623
XM_001958809	FBgn0089624
XM_001958813	FBgn0089625
XM_001958814	FBgn0089626
XM_001958816	FBgn0089627
XM_014907823	FBgn0089627
XM_001958819	FBgn0089628
XM_001958820	FBgn0089630
XM_001958824	FBgn0089631
XM_001958825	FBgn0089632
XM_014907824	FBgn0089633
XM_001958829	FBgn0089634
XM_001958830	FBgn0089635
XM_001958831	FBgn0089636
XM_001958832	FBgn0089637
XM_001958837	FBgn0089638
XM_001958838	FBgn0089639
XM_001958840	FBgn0089640
XM_001958843	FBgn0089641
XM_001958844	FBgn0089642
XM_014907825	FBgn0089642
XM_001958848	FBgn0089643
XM_014907826	FBgn0089643
XM_014907827	FBgn0089644
XM_014907828	FBgn0089644
XM_001958850	FBgn0089644
XM_014907829	FBgn0089644
XM_014907830	FBgn0089644
XM_014907831	FBgn0089644
XM_001958852	FBgn0089646
XM_001958853	FBgn0089647
XM_014907832	FBgn0089647
XM_001958861	FBgn0089648
XM_014907833	FBgn0089648
XM_014907834	FBgn0089648
XM_001958868	FBgn0089651
XM_014907835	FBgn0089651
XM_001958869	FBgn0089652
XM_001958873	FBgn0089653
XM_001958874	FBgn0089654
XM_001958879	FBgn0089655
XM_001958880	FBgn0089656
XM_001958882	FBgn0089657
XM_014907836	FBgn0089657
XM_001958884	FBgn0089658
XM_001958885	FBgn0089659
XM_001958887	FBgn0089660
XM_001958888	FBgn0089661
XM_001958892	FBgn0089662
XM_001958893	FBgn0089663
XM_014907837	FBgn0089664
XM_001958899	FBgn0089665
XM_001958901	FBgn0089666
XM_001958902	FBgn0089667
XM_001958904	FBgn0089668
XM_014907838	FBgn0089668
XM_014907839	FBgn0089668
XM_001958908	FBgn0089669
XM_014907840	FBgn0089669
XM_001958909	FBgn0089670
XM_014907841	FBgn0089670
XM_014907842	FBgn0089670
XM_014907843	FBgn0089670
XM_014907844	FBgn0089670
XM_014907845	FBgn0089670
XM_001958911	FBgn0089671
XM_001958912	FBgn0089672
XM_001958914	FBgn0089673
XM_001958919	FBgn0089674
XM_014907846	FBgn0089675
XM_001958923	FBgn0089676
XM_001958925	FBgn0089677
XM_001958928	FBgn0089678
XM_001958929	FBgn0089679
XM_001958931	FBgn0089680
XM_014907847	FBgn0089680
XM_001958933	FBgn0089681
XM_001958935	FBgn0089682
XM_014907848	FBgn0089682
XM_014907849	FBgn0089682
XM_001958942	FBgn0089683
XM_014907850	FBgn0089683
XM_014907851	FBgn0089683
XM_001958943	FBgn0089684
XM_001958944	FBgn0089685
XM_001958946	FBgn0089686
XM_001958948	FBgn0089687
XM_001958949	FBgn0089688
XM_014907852	FBgn0089688
XM_014907853	FBgn0089688
XM_001958952	FBgn0089689
XM_001958954	FBgn0089690
XM_001958955	FBgn0089691
XM_014907854	FBgn0089691
XM_001958960	FBgn0089693
XM_001958962	FBgn0089694
XM_001958965	FBgn0089695
XM_014907855	FBgn0089695
XM_014907856	FBgn0089695
XM_014907857	FBgn0089695
XM_014907858	FBgn0089695
XM_001958966	FBgn0089696
XM_001958967	FBgn0089697
XM_001958968	FBgn0089698
XM_001958969	FBgn0089699
XM_001958971	FBgn0089700
XM_001958972	FBgn0089701
XM_001958973	FBgn0089702
XM_001958978	FBgn0089703
XM_014907859	FBgn0089703
XM_001958983	FBgn0089704
XM_001958987	FBgn0089705
XM_001958990	FBgn0089706
XM_001958991	FBgn0089707
XM_014907860	FBgn0089707
XM_001958992	FBgn0089708
XM_001958995	FBgn0089709
XM_001958996	FBgn0089710
XM_014907861	FBgn0089710
XM_001958997	FBgn0089711
XM_001958999	FBgn0089712
XM_001959005	FBgn0089713
XM_001959006	FBgn0089714
XM_001959007	FBgn0089715
XM_001959008	FBgn0089716
XM_001959009	FBgn0089717
XM_014907862	FBgn0089717
XM_014907863	FBgn0089717
XM_001959010	FBgn0089718
XM_001959011	FBgn0089719
XM_001959012	FBgn0089720
XM_001959013	FBgn0089721
XM_001959014	FBgn0089722
XM_001959015	FBgn0089723
XM_001959016	FBgn0089724
XM_014907864	FBgn0089724
XM_001959017	FBgn0089725
XM_001959018	FBgn0089726
XM_001959025	FBgn0089727
XM_001959029	FBgn0089730
XM_001959034	FBgn0089732
XM_001959042	FBgn0089734
XM_001959043	FBgn0089735
XM_001959044	FBgn0089736
XM_001959047	FBgn0089737
XM_001959050	FBgn0089738
XM_001959051	FBgn0089739
XM_001959052	FBgn0089740
XM_001959056	FBgn0089741
XM_014907865	FBgn0089741
XM_001959060	FBgn0089742
XM_001959061	FBgn0089743
XM_001959064	FBgn0089744
XM_001959065	FBgn0089745
XM_014907866	FBgn0089745
XM_014907867	FBgn0089745
XM_001959066	FBgn0089746
XM_014907868	FBgn0089746
XM_001959068	FBgn0089747
XM_001959072	FBgn0089748
XM_014907869	FBgn0089749
XM_001959073	FBgn0089749
XM_001959074	FBgn0089750
XM_001959075	FBgn0089751
XM_001959076	FBgn0089752
XM_014907870	FBgn0089752
XM_001959078	FBgn0089753
XM_001959079	FBgn0089754
XM_001959081	FBgn0089757
XM_001959082	FBgn0089758
XM_014907871	FBgn0089758
XM_001959083	FBgn0089759
XM_014907872	FBgn0089760
XM_001959087	FBgn0089761
XM_001959089	FBgn0089762
XM_001959092	FBgn0089763
XM_001959095	FBgn0089764
XM_001959098	FBgn0089765
XM_001959099	FBgn0089766
XM_014907873	FBgn0089766
XM_001959100	FBgn0089767
XM_001959102	FBgn0089768
XM_001959105	FBgn0089769
XM_001959106	FBgn0089770
XM_001959111	FBgn0089771
XM_001959114	FBgn0089772
XM_001959116	FBgn0089773
XM_001959117	FBgn0089774
XM_001959118	FBgn0089775
XM_001959119	FBgn0089776
XM_001959121	FBgn0089777
XM_014907874	FBgn0089778
XM_001959123	FBgn0089779
XM_001959128	FBgn0089780
XM_014907875	FBgn0089780
XM_001959131	FBgn0089781
XM_001959133	FBgn0089782
XM_014907876	FBgn0089782
XM_001959134	FBgn0089783
XM_001959137	FBgn0089784
XM_001959138	FBgn0089785
XM_014907877	FBgn0089786
XM_001959144	FBgn0089787
XM_001959146	FBgn0089788
XM_014907878	FBgn0089788
XM_014907879	FBgn0089788
XM_014907880	FBgn0089788
XM_014907881	FBgn0089788
XM_001959148	FBgn0089789
XM_014907882	FBgn0089789
XM_001959150	FBgn0089790
XM_014907883	FBgn0089790
XM_001959152	FBgn0089791
XM_014907884	FBgn0089792
XM_001959154	FBgn0089793
XM_014907885	FBgn0089793
XM_014907886	FBgn0089793
XM_001959155	FBgn0089794
XM_001959157	FBgn0089795
XM_014907887	FBgn0089795
XM_014907888	FBgn0089795
XM_014907889	FBgn0089795
XM_014907890	FBgn0089795
XM_014907891	FBgn0089795
XM_001959158	FBgn0089796
XM_001959161	FBgn0089797
XM_001959163	FBgn0089798
XM_014907892	FBgn0089798
XM_014907893	FBgn0089798
XM_001959167	FBgn0089799
XM_001959183	FBgn0089800
XM_001959185	FBgn0089801
XM_001959188	FBgn0089802
XM_001959189	FBgn0089803
XM_001959190	FBgn0089804
XM_001959195	FBgn0089805
XM_001959197	FBgn0089806
XM_001959203	FBgn0089809
XM_001959205	FBgn0089810
XM_001959207	FBgn0089811
XM_001959210	FBgn0089812
XM_001959212	FBgn0089813
XM_014907894	FBgn0089813
XM_001959215	FBgn0089814
XM_014907895	FBgn0089814
XM_014907896	FBgn0089814
XM_001959216	FBgn0089815
XM_014907897	FBgn0089815
XM_014907898	FBgn0089816
XM_001959218	FBgn0089817
XM_001959225	FBgn0089818
XM_014907899	FBgn0089818
XM_001959227	FBgn0089819
XM_001959229	FBgn0089820
XM_001959230	FBgn0089821
XM_001959231	FBgn0089822
XM_014907900	FBgn0089822
XM_014907901	FBgn0089824
XM_014907902	FBgn0089824
XM_014907903	FBgn0089824
XM_014907904	FBgn0089824
XM_014907905	FBgn0089824
XM_014907906	FBgn0089824
XM_014907907	FBgn0089824
XM_014907908	FBgn0089824
XM_014907909	FBgn0089824
XM_014907910	FBgn0089824
XM_014907911	FBgn0089824
XM_014907912	FBgn0089824
XM_014907913	FBgn0089824
XM_014907914	FBgn0089824
XM_014907915	FBgn0089824
XM_014907916	FBgn0089824
XM_014907917	FBgn0089824
XM_014907918	FBgn0089824
XM_014907919	FBgn0089824
XM_014907920	FBgn0089824
XM_014907921	FBgn0089824
XM_014907922	FBgn0089824
XM_001959233	FBgn0089824
XM_014907923	FBgn0089824
XM_001959235	FBgn0089825
XM_001959237	FBgn0089826
XM_001959243	FBgn0089828
XM_001959250	FBgn0089829
XM_001959254	FBgn0089830
XM_001959255	FBgn0089831
XM_001959256	FBgn0089832
XM_001959257	FBgn0089833
XM_001959258	FBgn0089834
XM_014907924	FBgn0089834
XM_014907925	FBgn0089834
XM_001959259	FBgn0089835
XM_001959260	FBgn0089836
XM_001959261	FBgn0089837
XM_014907926	FBgn0089837
XM_014907927	FBgn0089837
XM_014907928	FBgn0089837
XM_014907929	FBgn0089837
XM_001959262	FBgn0089838
XM_001959274	FBgn0089841
XM_014907930	FBgn0089841
XM_014907931	FBgn0089842
XM_001959276	FBgn0089842
XM_001959280	FBgn0089843
XM_001959282	FBgn0089844
XM_014907932	FBgn0089844
XM_014907933	FBgn0089844
XM_014907934	FBgn0089844
XM_014907935	FBgn0089844
XM_014907936	FBgn0089844
XM_014907937	FBgn0089844
XM_014907938	FBgn0089844
XM_014907939	FBgn0089844
XM_014907940	FBgn0089844
XM_001959284	FBgn0089845
XM_014907941	FBgn0089845
XM_014907942	FBgn0089845
XM_001959287	FBgn0089846
XM_014907943	FBgn0089846
XM_001959288	FBgn0089847
XM_001959296	FBgn0089848
XM_001959297	FBgn0089849
XM_001959298	FBgn0089850
XM_001959300	FBgn0089851
XM_014907944	FBgn0089851
XM_014907945	FBgn0089851
XM_014907946	FBgn0089851
XM_001959304	FBgn0089853
XM_014907947	FBgn0089853
XM_014907948	FBgn0089853
XM_014907949	FBgn0089853
XM_014907950	FBgn0089853
XM_014907951	FBgn0089853
XM_014907952	FBgn0089853
XM_014907953	FBgn0089853
XM_014907954	FBgn0089853
XM_014907955	FBgn0089853
XM_014907956	FBgn0089853
XM_014907957	FBgn0089853
XM_001959308	FBgn0089855
XM_014907958	FBgn0089855
XM_014907959	FBgn0089856
XM_001959315	FBgn0089857
XM_001959317	FBgn0089858
XM_001959321	FBgn0089859
XM_001959322	FBgn0089860
XM_001959323	FBgn0089861
XM_001959325	FBgn0089862
XM_001959327	FBgn0089863
XM_001959330	FBgn0089864
XM_001959332	FBgn0089865
XM_001959333	FBgn0089866
XM_001959335	FBgn0089867
XM_014907960	FBgn0089867
XM_001959336	FBgn0089868
XM_014907961	FBgn0089869
XM_001959337	FBgn0089869
XM_001959340	FBgn0089872
XM_014907962	FBgn0089872
XM_014907963	FBgn0089872
XM_014907964	FBgn0089872
XM_014907965	FBgn0089872
XM_014907966	FBgn0089872
XM_014907967	FBgn0089872
XM_014907968	FBgn0089872
XM_001959343	FBgn0089873
XM_014907969	FBgn0089873
XM_001959344	FBgn0089874
XM_001959345	FBgn0089875
XM_001959346	FBgn0089876
XM_001959348	FBgn0089877
XM_014907970	FBgn0089877
XM_014907971	FBgn0089877
XM_001959353	FBgn0089878
XM_001959354	FBgn0089879
XM_001959355	FBgn0089880
XM_001959356	FBgn0089881
XM_001959357	FBgn0089882
XM_001959358	FBgn0089883
XM_001959359	FBgn0089884
XM_001959360	FBgn0089885
XM_001959361	FBgn0089886
XM_001959362	FBgn0089887
XM_001959364	FBgn0089888
XM_001959366	FBgn0089889
XM_001959368	FBgn0089890
XM_001959369	FBgn0089891
XM_001959370	FBgn0089892
XM_001959371	FBgn0089893
